chromosome,start,end,width,strand,name,geneStart,geneEnd,geneLength,geneId,distanceToTSS
AaegL5_3,25566128,25566504,377,*,aaeBF_Ac_rep12-kd-q5_peak_12558,25434588,25442191,7604,AAEL003942,-123937
AaegL5_3,25680320,25680718,399,*,aaeBF_Ac_rep12-kd-q5_peak_12559,25821810,25822565,756,AAEL021217,141847
AaegL5_3,26705984,26706161,178,*,aaeBF_Ac_rep12-kd-q5_peak_12591,26637566,26674115,36550,AAEL018265,68418
AaegL5_3,26707006,26707288,283,*,aaeBF_Ac_rep12-kd-q5_peak_12592,26637566,26674115,36550,AAEL018265,69440
AaegL5_3,26710202,26710884,683,*,aaeBF_Ac_rep12-kd-q5_peak_12593,26778316,26788618,10303,AAEL021385,-67432
AaegL5_3,26720799,26721023,225,*,aaeBF_Ac_rep12-kd-q5_peak_12594,26778316,26788618,10303,AAEL021385,-57293
AaegL5_3,31382611,31383111,501,*,aaeBF_Ac_rep12-kd-q5_peak_12640,31260922,31310327,49406,AAEL001007,-72284
AaegL5_3,31390688,31391275,588,*,aaeBF_Ac_rep12-kd-q5_peak_12641,31459419,31462927,3509,AAEL026843,71652
AaegL5_3,33149148,33149357,210,*,aaeBF_Ac_rep12-kd-q5_peak_12679,33204871,33205287,417,AAEL023567,-55514
AaegL5_3,40419425,40419629,205,*,aaeBF_Ac_rep12-kd-q5_peak_12825,40092613,40345792,253180,AAEL003014,-73633
AaegL5_3,40424754,40424924,171,*,aaeBF_Ac_rep12-kd-q5_peak_12826,40092613,40345792,253180,AAEL003014,-78962
AaegL5_3,40436667,40436958,292,*,aaeBF_Ac_rep12-kd-q5_peak_12827,40092613,40345792,253180,AAEL003014,-90875
AaegL5_3,40446000,40446338,339,*,aaeBF_Ac_rep12-kd-q5_peak_12828,40092613,40345792,253180,AAEL003014,-100208
AaegL5_3,40500457,40500767,311,*,aaeBF_Ac_rep12-kd-q5_peak_12829,40092613,40345792,253180,AAEL003014,-154665
AaegL5_3,40510966,40511252,287,*,aaeBF_Ac_rep12-kd-q5_peak_12830,40092613,40345792,253180,AAEL003014,-165174
AaegL5_3,44160675,44160867,193,*,aaeBF_Ac_rep12-kd-q5_peak_12862,44103303,44139733,36431,AAEL013374,57372
AaegL5_3,48433872,48434061,190,*,aaeBF_Ac_rep12-kd-q5_peak_12920,48309294,48394558,85265,AAEL001344,124578
AaegL5_3,48451532,48451752,221,*,aaeBF_Ac_rep12-kd-q5_peak_12921,48558710,48559088,379,AAEL022077,107336
AaegL5_3,51391488,51392133,646,*,aaeBF_Ac_rep12-kd-q5_peak_12959,51327401,51372479,45079,AAEL011187,64087
AaegL5_3,57958524,57958706,183,*,aaeBF_Ac_rep12-kd-q5_peak_13035,57879109,57884710,5602,AAEL022121,-73814
AaegL5_3,58961275,58961452,178,*,aaeBF_Ac_rep12-kd-q5_peak_13037,59126201,59136048,9848,AAEL005496,-164749
AaegL5_3,59061841,59062345,505,*,aaeBF_Ac_rep12-kd-q5_peak_13038,59126201,59136048,9848,AAEL005496,-63856
AaegL5_3,62770289,62770478,190,*,aaeBF_Ac_rep12-kd-q5_peak_13070,62828426,62828961,536,AAEL025527,58483
AaegL5_3,63708169,63708359,191,*,aaeBF_Ac_rep12-kd-q5_peak_13084,63767166,64072392,305227,AAEL020093,-58807
AaegL5_3,64852402,64852567,166,*,aaeBF_Ac_rep12-kd-q5_peak_13113,64981059,65000935,19877,AAEL003650,-128492
AaegL5_3,64852911,64853173,263,*,aaeBF_Ac_rep12-kd-q5_peak_13114,64981059,65000935,19877,AAEL003650,-127886
AaegL5_3,64854057,64854219,163,*,aaeBF_Ac_rep12-kd-q5_peak_13115,64981059,65000935,19877,AAEL003650,-126840
AaegL5_3,64884761,64885001,241,*,aaeBF_Ac_rep12-kd-q5_peak_13116,64981059,65000935,19877,AAEL003650,-96058
AaegL5_3,69267771,69267957,187,*,aaeBF_Ac_rep12-kd-q5_peak_13197,69345389,69349941,4553,AAEL028193,-77432
AaegL5_3,71952895,71953064,170,*,aaeBF_Ac_rep12-kd-q5_peak_13221,71838547,71841717,3171,AAEL009978,114348
AaegL5_3,77304660,77304837,178,*,aaeBF_Ac_rep12-kd-q5_peak_13269,77138643,77139290,648,AAEL024617,166017
AaegL5_3,77808097,77808530,434,*,aaeBF_Ac_rep12-kd-q5_peak_13273,77687304,77708562,21259,AAEL009955,120793
AaegL5_3,78826385,78826760,376,*,aaeBF_Ac_rep12-kd-q5_peak_13318,78774470,78774541,72,AAEL016605,51915
AaegL5_3,78868470,78868639,170,*,aaeBF_Ac_rep12-kd-q5_peak_13319,78941337,78941418,82,AAEL016604,-72698
AaegL5_3,78878520,78878993,474,*,aaeBF_Ac_rep12-kd-q5_peak_13320,78941337,78941418,82,AAEL016604,-62344
AaegL5_3,79886321,79886506,186,*,aaeBF_Ac_rep12-kd-q5_peak_13336,79412139,79824142,412004,AAEL003378,-62179
AaegL5_3,82961403,82961574,172,*,aaeBF_Ac_rep12-kd-q5_peak_13385,82887794,82897028,9235,AAEL005093,-64375
AaegL5_3,82970577,82970772,196,*,aaeBF_Ac_rep12-kd-q5_peak_13386,83027453,83796824,769372,AAEL027400,-56681
AaegL5_3,86854271,86854557,287,*,aaeBF_Ac_rep12-kd-q5_peak_13434,86733087,86734639,1553,AAEL014372,121184
AaegL5_3,89267706,89268124,419,*,aaeBF_Ac_rep12-kd-q5_peak_13474,89328834,89346701,17868,AAEL005239,78577
AaegL5_3,89291341,89291527,187,*,aaeBF_Ac_rep12-kd-q5_peak_13475,89328834,89346701,17868,AAEL005239,55174
AaegL5_3,90010139,90010310,172,*,aaeBF_Ac_rep12-kd-q5_peak_13494,89692314,89950902,258589,AAEL023104,-59237
AaegL5_3,90021824,90022236,413,*,aaeBF_Ac_rep12-kd-q5_peak_13495,89692314,89950902,258589,AAEL023104,-70922
AaegL5_3,90023137,90023308,172,*,aaeBF_Ac_rep12-kd-q5_peak_13496,89692314,89950902,258589,AAEL023104,-72235
AaegL5_3,90268155,90268386,232,*,aaeBF_Ac_rep12-kd-q5_peak_13497,90189997,90190574,578,AAEL005222,-77581
AaegL5_3,91155509,91155787,279,*,aaeBF_Ac_rep12-kd-q5_peak_13515,91230858,91231442,585,AAEL025345,75655
AaegL5_3,93433098,93433361,264,*,aaeBF_Ac_rep12-kd-q5_peak_13535,93439082,93507559,68478,AAEL020061,74198
AaegL5_3,96821519,96821701,183,*,aaeBF_Ac_rep12-kd-q5_peak_13594,96962585,96999727,37143,AAEL010991,178026
AaegL5_3,96895199,96895542,344,*,aaeBF_Ac_rep12-kd-q5_peak_13595,96962585,96999727,37143,AAEL010991,104185
AaegL5_3,97226746,97227029,284,*,aaeBF_Ac_rep12-kd-q5_peak_13604,97093092,97158953,65862,AAEL021284,-67793
AaegL5_3,99427950,99428151,202,*,aaeBF_Ac_rep12-kd-q5_peak_13616,99270626,99324208,53583,AAEL023404,157324
AaegL5_3,102289936,102290105,170,*,aaeBF_Ac_rep12-kd-q5_peak_13660,102061320,102186624,125305,AAEL019508,-103312
AaegL5_3,102603262,102603488,227,*,aaeBF_Ac_rep12-kd-q5_peak_13662,102534868,102535352,485,AAEL025787,68394
AaegL5_3,105872911,105873143,233,*,aaeBF_Ac_rep12-kd-q5_peak_13720,105729689,105740236,10548,AAEL026166,-132675
AaegL5_3,105876746,105877551,806,*,aaeBF_Ac_rep12-kd-q5_peak_13721,105729689,105740236,10548,AAEL026166,-136510
AaegL5_3,106503137,106503300,164,*,aaeBF_Ac_rep12-kd-q5_peak_13731,106422188,106440081,17894,AAEL021563,80949
AaegL5_3,106510173,106510425,253,*,aaeBF_Ac_rep12-kd-q5_peak_13732,106422188,106440081,17894,AAEL021563,87985
AaegL5_3,106556196,106556640,445,*,aaeBF_Ac_rep12-kd-q5_peak_13733,106632007,106660467,28461,AAEL011564,103827
AaegL5_3,113630257,113630722,466,*,aaeBF_Ac_rep12-kd-q5_peak_13856,113689237,113695846,6610,AAEL002485,65124
AaegL5_3,114462995,114463337,343,*,aaeBF_Ac_rep12-kd-q5_peak_13863,114369517,114406447,36931,AAEL005779,-56548
AaegL5_3,114471825,114472096,272,*,aaeBF_Ac_rep12-kd-q5_peak_13864,114369517,114406447,36931,AAEL005779,-65378
AaegL5_3,114863885,114864087,203,*,aaeBF_Ac_rep12-kd-q5_peak_13870,114802398,114815879,13482,AAEL005775,61487
AaegL5_3,114877928,114878213,286,*,aaeBF_Ac_rep12-kd-q5_peak_13871,114802398,114815879,13482,AAEL005775,75530
AaegL5_3,114918656,114918931,276,*,aaeBF_Ac_rep12-kd-q5_peak_13872,114979783,115041929,62147,AAEL005694,-60852
AaegL5_3,115383882,115384335,454,*,aaeBF_Ac_rep12-kd-q5_peak_13883,115455524,115456223,700,AAEL005702,71888
AaegL5_3,115401667,115401846,180,*,aaeBF_Ac_rep12-kd-q5_peak_13884,115455524,115456223,700,AAEL005702,54377
AaegL5_3,115595480,115595679,200,*,aaeBF_Ac_rep12-kd-q5_peak_13891,115544698,115546920,2223,AAEL005678,50782
AaegL5_3,115623392,115623641,250,*,aaeBF_Ac_rep12-kd-q5_peak_13892,115544698,115546920,2223,AAEL005678,78694
AaegL5_3,119040410,119040788,379,*,aaeBF_Ac_rep12-kd-q5_peak_13916,119193682,119462932,269251,AAEL024641,-152894
AaegL5_3,119086132,119086305,174,*,aaeBF_Ac_rep12-kd-q5_peak_13917,119193682,119462932,269251,AAEL024641,-107377
AaegL5_3,119087773,119087986,214,*,aaeBF_Ac_rep12-kd-q5_peak_13918,119193682,119462932,269251,AAEL024641,-105696
AaegL5_3,123423844,123424058,215,*,aaeBF_Ac_rep12-kd-q5_peak_13986,123279089,123398964,119876,AAEL018139,144755
AaegL5_3,129201257,129201432,176,*,aaeBF_Ac_rep12-kd-q5_peak_14075,129266984,129272152,5169,AAEL002777,70720
AaegL5_3,131385630,131385825,196,*,aaeBF_Ac_rep12-kd-q5_peak_14140,131463027,131465711,2685,AAEL008045,-77202
AaegL5_3,131386214,131387139,926,*,aaeBF_Ac_rep12-kd-q5_peak_14141,131463027,131465711,2685,AAEL008045,-75888
AaegL5_3,133617815,133618013,199,*,aaeBF_Ac_rep12-kd-q5_peak_14191,133676096,133678116,2021,AAEL007786,-58083
AaegL5_3,134637102,134637372,271,*,aaeBF_Ac_rep12-kd-q5_peak_14193,134466313,134566494,100182,AAEL007779,170789
AaegL5_3,134690796,134690980,185,*,aaeBF_Ac_rep12-kd-q5_peak_14194,134868077,134868537,461,AAEL009097,-177097
AaegL5_3,141920525,141920688,164,*,aaeBF_Ac_rep12-kd-q5_peak_14324,141978829,142205134,226306,AAEL006180,-58141
AaegL5_3,144444522,144444811,290,*,aaeBF_Ac_rep12-kd-q5_peak_14356,144321299,144322794,1496,AAEL006919,-121728
AaegL5_3,145801176,145801555,380,*,aaeBF_Ac_rep12-kd-q5_peak_14372,145359820,145731428,371609,AAEL019765,-69748
AaegL5_3,147617429,147617603,175,*,aaeBF_Ac_rep12-kd-q5_peak_14401,147504739,147540884,36146,AAEL025398,112690
AaegL5_3,148328376,148328559,184,*,aaeBF_Ac_rep12-kd-q5_peak_14409,148259759,148308015,48257,AAEL025845,68617
AaegL5_3,154821689,154822028,340,*,aaeBF_Ac_rep12-kd-q5_peak_14520,154768040,154782717,14678,AAEL027553,53649
AaegL5_3,158734567,158734796,230,*,aaeBF_Ac_rep12-kd-q5_peak_14583,158404792,158642633,237842,AAEL005612,-91934
AaegL5_3,158760810,158760983,174,*,aaeBF_Ac_rep12-kd-q5_peak_14584,158404792,158642633,237842,AAEL005612,-118177
AaegL5_3,164162564,164162919,356,*,aaeBF_Ac_rep12-kd-q5_peak_14701,164049527,164089381,39855,AAEL000516,-73183
AaegL5_3,164190187,164190665,479,*,aaeBF_Ac_rep12-kd-q5_peak_14702,164049527,164089381,39855,AAEL000516,-100806
AaegL5_3,164198936,164199158,223,*,aaeBF_Ac_rep12-kd-q5_peak_14703,164049527,164089381,39855,AAEL000516,-109555
AaegL5_3,164221656,164222227,572,*,aaeBF_Ac_rep12-kd-q5_peak_14704,164049527,164089381,39855,AAEL000516,-132275
AaegL5_3,165726721,165726900,180,*,aaeBF_Ac_rep12-kd-q5_peak_14711,165511329,165591081,79753,AAEL004006,-135640
AaegL5_3,167379362,167379538,177,*,aaeBF_Ac_rep12-kd-q5_peak_14751,167478587,167480879,2293,AAEL010950,101341
AaegL5_3,176497408,176497579,172,*,aaeBF_Ac_rep12-kd-q5_peak_14957,176079128,176433229,354102,AAEL009173,-64179
AaegL5_3,176647156,176647601,446,*,aaeBF_Ac_rep12-kd-q5_peak_14958,176744211,176771768,27558,AAEL021957,-96610
AaegL5_3,177926721,177927307,587,*,aaeBF_Ac_rep12-kd-q5_peak_15003,177867733,177880173,12441,AAEL002129,58988
AaegL5_3,179225142,179225309,168,*,aaeBF_Ac_rep12-kd-q5_peak_15033,179300055,179303112,3058,AAEL002109,77803
AaegL5_3,181564438,181564622,185,*,aaeBF_Ac_rep12-kd-q5_peak_15048,181448387,181526521,78135,AAEL003564,116051
AaegL5_3,182984394,182984578,185,*,aaeBF_Ac_rep12-kd-q5_peak_15051,182894235,182894857,623,AAEL023336,-89537
AaegL5_3,187490504,187491331,828,*,aaeBF_Ac_rep12-kd-q5_peak_15160,187559037,187559666,630,AAEL025475,-67706
AaegL5_3,188251506,188251817,312,*,aaeBF_Ac_rep12-kd-q5_peak_15184,188186845,188200656,13812,AAEL026850,-50850
AaegL5_3,188289767,188289955,189,*,aaeBF_Ac_rep12-kd-q5_peak_15185,188186845,188200656,13812,AAEL026850,-89111
AaegL5_3,189893664,189894024,361,*,aaeBF_Ac_rep12-kd-q5_peak_15195,189766887,189773318,6432,AAEL008722,-120346
AaegL5_3,191165145,191165339,195,*,aaeBF_Ac_rep12-kd-q5_peak_15232,191107525,191108035,511,AAEL022890,-57110
AaegL5_3,198872932,198873220,289,*,aaeBF_Ac_rep12-kd-q5_peak_15357,198988300,198989384,1085,AAEL026129,116164
AaegL5_3,198904213,198905000,788,*,aaeBF_Ac_rep12-kd-q5_peak_15358,198988300,198989384,1085,AAEL026129,84384
AaegL5_3,199894607,199894775,169,*,aaeBF_Ac_rep12-kd-q5_peak_15368,199979297,199980943,1647,AAEL019456,86168
AaegL5_3,199900375,199900579,205,*,aaeBF_Ac_rep12-kd-q5_peak_15369,199979297,199980943,1647,AAEL019456,80364
AaegL5_3,203634734,203634907,174,*,aaeBF_Ac_rep12-kd-q5_peak_15416,203535226,203535795,570,AAEL023809,-98939
AaegL5_3,203683931,203684411,481,*,aaeBF_Ac_rep12-kd-q5_peak_15417,203535226,203535795,570,AAEL023809,-148136
AaegL5_3,203804838,203805146,309,*,aaeBF_Ac_rep12-kd-q5_peak_15418,203879513,203882813,3301,AAEL025477,77667
AaegL5_3,204605501,204605688,188,*,aaeBF_Ac_rep12-kd-q5_peak_15429,204429296,204576858,147563,AAEL004437,176205
AaegL5_3,204614295,204614696,402,*,aaeBF_Ac_rep12-kd-q5_peak_15430,204429296,204576858,147563,AAEL004437,184999
AaegL5_3,204756797,204757064,268,*,aaeBF_Ac_rep12-kd-q5_peak_15431,204855624,205024860,169237,AAEL027514,-98560
AaegL5_3,204769769,204770126,358,*,aaeBF_Ac_rep12-kd-q5_peak_15432,204855624,205024860,169237,AAEL027514,-85498
AaegL5_3,204798738,204799184,447,*,aaeBF_Ac_rep12-kd-q5_peak_15433,204855624,205024860,169237,AAEL027514,-56440
AaegL5_3,205059509,205059822,314,*,aaeBF_Ac_rep12-kd-q5_peak_15446,205086513,205133250,46738,AAEL004431,73428
AaegL5_3,205404688,205404917,230,*,aaeBF_Ac_rep12-kd-q5_peak_15453,205491920,205738681,246762,AAEL019502,-87003
AaegL5_3,210566094,210566316,223,*,aaeBF_Ac_rep12-kd-q5_peak_15544,210706325,210707254,930,AAEL023881,140938
AaegL5_3,210570211,210570509,299,*,aaeBF_Ac_rep12-kd-q5_peak_15545,210706325,210707254,930,AAEL023881,136745
AaegL5_3,213156210,213156606,397,*,aaeBF_Ac_rep12-kd-q5_peak_15565,213099516,213100251,736,AAEL000206,-55959
AaegL5_3,214148189,214148359,171,*,aaeBF_Ac_rep12-kd-q5_peak_15569,214202914,214203357,444,AAEL026143,-54555
AaegL5_3,214300632,214300829,198,*,aaeBF_Ac_rep12-kd-q5_peak_15571,214202914,214203357,444,AAEL026143,97718
AaegL5_3,221169418,221169649,232,*,aaeBF_Ac_rep12-kd-q5_peak_15692,221069275,221092998,23724,AAEL020270,-76420
AaegL5_3,221187872,221188275,404,*,aaeBF_Ac_rep12-kd-q5_peak_15693,221069275,221092998,23724,AAEL020270,-94874
AaegL5_3,221250672,221251948,1277,*,aaeBF_Ac_rep12-kd-q5_peak_15694,221332836,221338222,5387,AAEL003470,-80888
AaegL5_3,221651816,221652011,196,*,aaeBF_Ac_rep12-kd-q5_peak_15700,221459161,221559458,100298,AAEL003476,-92358
AaegL5_3,221691448,221691619,172,*,aaeBF_Ac_rep12-kd-q5_peak_15701,221459161,221559458,100298,AAEL003476,-131990
AaegL5_3,221737653,221738226,574,*,aaeBF_Ac_rep12-kd-q5_peak_15702,221871645,221887596,15952,AAEL026652,-133419
AaegL5_3,221744069,221744429,361,*,aaeBF_Ac_rep12-kd-q5_peak_15703,221871645,221887596,15952,AAEL026652,-127216
AaegL5_3,221811267,221811585,319,*,aaeBF_Ac_rep12-kd-q5_peak_15704,221871645,221887596,15952,AAEL026652,-60060
AaegL5_3,221816081,221816346,266,*,aaeBF_Ac_rep12-kd-q5_peak_15705,221871645,221887596,15952,AAEL026652,-55299
AaegL5_3,221959543,221960144,602,*,aaeBF_Ac_rep12-kd-q5_peak_15710,221903949,221904736,788,AAEL023593,55594
AaegL5_3,222006990,222007644,655,*,aaeBF_Ac_rep12-kd-q5_peak_15711,222071201,222072609,1409,AAEL027795,64965
AaegL5_3,222008317,222008500,184,*,aaeBF_Ac_rep12-kd-q5_peak_15712,222071201,222072609,1409,AAEL027795,64109
AaegL5_3,222016034,222016202,169,*,aaeBF_Ac_rep12-kd-q5_peak_15713,222071201,222072609,1409,AAEL027795,56407
AaegL5_3,222016953,222017280,328,*,aaeBF_Ac_rep12-kd-q5_peak_15714,222071201,222072609,1409,AAEL027795,55329
AaegL5_3,222132724,222132964,241,*,aaeBF_Ac_rep12-kd-q5_peak_15721,222080327,222081667,1341,AAEL023427,-51057
AaegL5_3,225972142,225972484,343,*,aaeBF_Ac_rep12-kd-q5_peak_15836,225557370,225921948,364579,AAEL019907,-50194
AaegL5_3,225989209,225989392,184,*,aaeBF_Ac_rep12-kd-q5_peak_15837,225557370,225921948,364579,AAEL019907,-67261
AaegL5_3,226003981,226004365,385,*,aaeBF_Ac_rep12-kd-q5_peak_15838,225557370,225921948,364579,AAEL019907,-82033
AaegL5_3,226030014,226030227,214,*,aaeBF_Ac_rep12-kd-q5_peak_15839,225557370,225921948,364579,AAEL019907,-108066
AaegL5_3,226031026,226031316,291,*,aaeBF_Ac_rep12-kd-q5_peak_15840,225557370,225921948,364579,AAEL019907,-109078
AaegL5_3,226045173,226045475,303,*,aaeBF_Ac_rep12-kd-q5_peak_15841,225557370,225921948,364579,AAEL019907,-123225
AaegL5_3,226060810,226061022,213,*,aaeBF_Ac_rep12-kd-q5_peak_15842,225557370,225921948,364579,AAEL019907,-138862
AaegL5_3,226061455,226061785,331,*,aaeBF_Ac_rep12-kd-q5_peak_15843,225557370,225921948,364579,AAEL019907,-139507
AaegL5_3,226064360,226064635,276,*,aaeBF_Ac_rep12-kd-q5_peak_15844,225557370,225921948,364579,AAEL019907,-142412
AaegL5_3,226368321,226368495,175,*,aaeBF_Ac_rep12-kd-q5_peak_15856,226546447,226560932,14486,AAEL021572,192437
AaegL5_3,226375243,226375460,218,*,aaeBF_Ac_rep12-kd-q5_peak_15857,226546447,226560932,14486,AAEL021572,185472
AaegL5_3,226384553,226384972,420,*,aaeBF_Ac_rep12-kd-q5_peak_15858,226546447,226560932,14486,AAEL021572,175960
AaegL5_3,226385815,226386355,541,*,aaeBF_Ac_rep12-kd-q5_peak_15859,226546447,226560932,14486,AAEL021572,174577
AaegL5_3,226438256,226438444,189,*,aaeBF_Ac_rep12-kd-q5_peak_15860,226546447,226560932,14486,AAEL021572,122488
AaegL5_3,226439171,226439404,234,*,aaeBF_Ac_rep12-kd-q5_peak_15861,226546447,226560932,14486,AAEL021572,121528
AaegL5_3,226462964,226463348,385,*,aaeBF_Ac_rep12-kd-q5_peak_15862,226546447,226560932,14486,AAEL021572,97584
AaegL5_3,226652294,226652464,171,*,aaeBF_Ac_rep12-kd-q5_peak_15866,226546447,226560932,14486,AAEL021572,-91362
AaegL5_3,228715716,228715924,209,*,aaeBF_Ac_rep12-kd-q5_peak_15892,228847001,228853979,6979,AAEL005962,138055
AaegL5_3,228796435,228796616,182,*,aaeBF_Ac_rep12-kd-q5_peak_15893,228847001,228853979,6979,AAEL005962,57363
AaegL5_3,228944789,228945075,287,*,aaeBF_Ac_rep12-kd-q5_peak_15897,229005256,229005399,144,AAEL028671,60324
AaegL5_3,231162268,231162504,237,*,aaeBF_Ac_rep12-kd-q5_peak_15935,231090871,231106499,15629,AAEL006386,-55769
AaegL5_3,231169352,231169554,203,*,aaeBF_Ac_rep12-kd-q5_peak_15936,231090871,231106499,15629,AAEL006386,-62853
AaegL5_3,231179947,231180142,196,*,aaeBF_Ac_rep12-kd-q5_peak_15937,231090871,231106499,15629,AAEL006386,-73448
AaegL5_3,231200516,231200784,269,*,aaeBF_Ac_rep12-kd-q5_peak_15938,231090871,231106499,15629,AAEL006386,-94017
AaegL5_3,231226182,231226559,378,*,aaeBF_Ac_rep12-kd-q5_peak_15939,231090871,231106499,15629,AAEL006386,-119683
AaegL5_3,231226763,231227013,251,*,aaeBF_Ac_rep12-kd-q5_peak_15940,231090871,231106499,15629,AAEL006386,-120264
AaegL5_3,231251038,231251460,423,*,aaeBF_Ac_rep12-kd-q5_peak_15941,231090871,231106499,15629,AAEL006386,-144539
AaegL5_3,231261768,231261935,168,*,aaeBF_Ac_rep12-kd-q5_peak_15942,231090871,231106499,15629,AAEL006386,-155269
AaegL5_3,231262241,231262597,357,*,aaeBF_Ac_rep12-kd-q5_peak_15943,231090871,231106499,15629,AAEL006386,-155742
AaegL5_3,231273725,231274090,366,*,aaeBF_Ac_rep12-kd-q5_peak_15944,231090871,231106499,15629,AAEL006386,-167226
AaegL5_3,231552486,231552717,232,*,aaeBF_Ac_rep12-kd-q5_peak_15946,231626415,231651551,25137,AAEL006390,-73698
AaegL5_3,231560862,231561116,255,*,aaeBF_Ac_rep12-kd-q5_peak_15947,231626415,231651551,25137,AAEL006390,-65299
AaegL5_3,231574366,231574537,172,*,aaeBF_Ac_rep12-kd-q5_peak_15948,231626415,231651551,25137,AAEL006390,-51878
AaegL5_3,231693335,231693552,218,*,aaeBF_Ac_rep12-kd-q5_peak_15952,231626415,231651551,25137,AAEL006390,66920
AaegL5_3,232964696,232965056,361,*,aaeBF_Ac_rep12-kd-q5_peak_15958,232851986,232855936,3951,AAEL002853,112710
AaegL5_3,232973287,232973760,474,*,aaeBF_Ac_rep12-kd-q5_peak_15959,232851986,232855936,3951,AAEL002853,121301
AaegL5_3,232974129,232974334,206,*,aaeBF_Ac_rep12-kd-q5_peak_15960,232851986,232855936,3951,AAEL002853,122143
AaegL5_3,233007716,233008073,358,*,aaeBF_Ac_rep12-kd-q5_peak_15961,233125492,233127499,2008,AAEL027569,-117419
AaegL5_3,233024169,233024431,263,*,aaeBF_Ac_rep12-kd-q5_peak_15962,233125492,233127499,2008,AAEL027569,-101061
AaegL5_3,233038249,233038570,322,*,aaeBF_Ac_rep12-kd-q5_peak_15963,233125492,233127499,2008,AAEL027569,-86922
AaegL5_3,233349988,233350247,260,*,aaeBF_Ac_rep12-kd-q5_peak_15975,233183297,233276391,93095,AAEL002848,-73597
AaegL5_3,233382344,233382599,256,*,aaeBF_Ac_rep12-kd-q5_peak_15976,233420405,233438299,17895,AAEL002851,55700
AaegL5_3,236200229,236200410,182,*,aaeBF_Ac_rep12-kd-q5_peak_16029,236070904,236072107,1204,AAEL024243,129325
AaegL5_3,239182595,239182765,171,*,aaeBF_Ac_rep12-kd-q5_peak_16053,239241340,239242072,733,AAEL022239,-58575
AaegL5_3,239985103,239985316,214,*,aaeBF_Ac_rep12-kd-q5_peak_16066,239895828,239896666,839,AAEL027896,-88437
AaegL5_3,239990853,239991303,451,*,aaeBF_Ac_rep12-kd-q5_peak_16067,239895828,239896666,839,AAEL027896,-94187
AaegL5_3,239992257,239992727,471,*,aaeBF_Ac_rep12-kd-q5_peak_16068,239895828,239896666,839,AAEL027896,-95591
AaegL5_3,240015542,240016053,512,*,aaeBF_Ac_rep12-kd-q5_peak_16069,239895828,239896666,839,AAEL027896,-118876
AaegL5_3,240022231,240022480,250,*,aaeBF_Ac_rep12-kd-q5_peak_16070,239895828,239896666,839,AAEL027896,-125565
AaegL5_3,240092677,240092872,196,*,aaeBF_Ac_rep12-kd-q5_peak_16071,240198651,240319643,120993,AAEL019704,-105779
AaegL5_3,240101816,240102229,414,*,aaeBF_Ac_rep12-kd-q5_peak_16072,240198651,240319643,120993,AAEL019704,-96422
AaegL5_3,240105731,240105894,164,*,aaeBF_Ac_rep12-kd-q5_peak_16073,240198651,240319643,120993,AAEL019704,-92757
AaegL5_3,240118542,240119239,698,*,aaeBF_Ac_rep12-kd-q5_peak_16074,240198651,240319643,120993,AAEL019704,-79412
AaegL5_3,240119539,240120299,761,*,aaeBF_Ac_rep12-kd-q5_peak_16075,240198651,240319643,120993,AAEL019704,-78352
AaegL5_3,240994150,240994337,188,*,aaeBF_Ac_rep12-kd-q5_peak_16107,240842390,240848062,5673,AAEL006758,-146088
AaegL5_3,244245851,244246045,195,*,aaeBF_Ac_rep12-kd-q5_peak_16152,244312533,244886294,573762,AAEL000788,-66488
AaegL5_3,250745828,250746156,329,*,aaeBF_Ac_rep12-kd-q5_peak_16271,250686455,250692558,6104,AAEL009551,59373
AaegL5_3,250752747,250752920,174,*,aaeBF_Ac_rep12-kd-q5_peak_16272,250686455,250692558,6104,AAEL009551,66292
AaegL5_3,251001692,251001890,199,*,aaeBF_Ac_rep12-kd-q5_peak_16276,250929386,250945814,16429,AAEL022474,-55878
AaegL5_3,251077403,251077584,182,*,aaeBF_Ac_rep12-kd-q5_peak_16277,251131012,251131811,800,AAEL009556,-53428
AaegL5_3,251193103,251193304,202,*,aaeBF_Ac_rep12-kd-q5_peak_16279,251131012,251131811,800,AAEL009556,62091
AaegL5_3,253157410,253157773,364,*,aaeBF_Ac_rep12-kd-q5_peak_16281,253235231,253235996,766,AAEL021897,78223
AaegL5_3,253444775,253445048,274,*,aaeBF_Ac_rep12-kd-q5_peak_16284,253362689,253374516,11828,AAEL003999,82086
AaegL5_3,253445346,253445684,339,*,aaeBF_Ac_rep12-kd-q5_peak_16285,253362689,253374516,11828,AAEL003999,82657
AaegL5_3,253484584,253484775,192,*,aaeBF_Ac_rep12-kd-q5_peak_16286,253362689,253374516,11828,AAEL003999,121895
AaegL5_3,253485648,253485817,170,*,aaeBF_Ac_rep12-kd-q5_peak_16287,253362689,253374516,11828,AAEL003999,122959
AaegL5_3,254632160,254632325,166,*,aaeBF_Ac_rep12-kd-q5_peak_16308,254518229,254530758,12530,AAEL013727,-101402
AaegL5_3,257417307,257417475,169,*,aaeBF_Ac_rep12-kd-q5_peak_16361,257284592,257286181,1590,AAEL002610,-131126
AaegL5_3,257441019,257441346,328,*,aaeBF_Ac_rep12-kd-q5_peak_16362,257579283,257585209,5927,AAEL002583,-137937
